WeightFunctionType,Nodes,Edges,GR VC,RR VC,GR IS,RR IS,RR+
0,1000,100899,96534,96436,107178,29420,18108
0,1000,105894,96740,96634,112758,30854,18106
0,1000,10989,80794,80398,28334,23090,23090
0,1000,110889,96749,96733,120413,31643,18104
0,1000,115884,96888,96832,129726,32488,18102
0,1000,120879,97026,97030,134778,34370,18104
0,1000,125874,97151,97129,139261,35419,18108
0,1000,130869,97125,97129,149779,35419,18106
0,1000,135864,97345,97327,160047,37767,18102
0,1000,140859,97404,97426,158562,39094,18104
0,1000,145854,97438,97426,162438,39094,18106
0,1000,150849,97507,97525,162975,40529,18104
0,1000,155844,97626,97624,184728,42096,18100
0,1000,15984,85046,84754,28556,20092,20092
0,1000,160839,97731,97723,183771,43807,18104
0,1000,165834,97743,97723,189367,43807,18100
0,1000,170829,97810,97822,201452,45682,18100
0,1000,175824,97822,97822,192584,45682,18104
0,1000,180819,97897,97921,222069,47745,18100
0,1000,185814,98050,98020,231486,50022,18100
0,1000,190809,97988,98020,216706,50020,18104
0,1000,195804,98077,98119,234045,52555,18102
0,1000,200799,98101,98119,239013,52555,18102
0,1000,205794,98192,98218,252586,55378,18102
0,1000,20979,87466,87130,31094,18862,18862
0,1000,210789,98097,98119,272217,52555,18102
0,1000,215784,98299,98317,270275,58543,18102
0,1000,220779,98303,98317,273255,58543,18100
0,1000,225774,98368,98416,286720,62120,18104
0,1000,230769,98382,98416,311528,62120,18102
0,1000,235764,98372,98416,285172,62120,18104
0,1000,240759,98477,98515,291135,66185,18102
0,1000,245754,98575,98515,330605,66185,18100
0,1000,250749,98475,98515,327655,66185,18100
0,1000,255744,98566,98614,329490,70846,18100
0,1000,25974,89340,89110,33434,18232,18232
0,1000,260739,98584,98614,343688,70846,18100
0,1000,265734,98578,98614,355754,70846,18102
0,1000,270729,98665,98713,369319,76237,18102
0,1000,275724,98675,98713,372827,76237,18102
0,1000,280719,98774,98812,371082,82548,18100
0,1000,285714,98675,98713,419893,76239,18102
0,1000,290709,98786,98812,399862,82548,18100
0,1000,295704,98780,98812,392256,82548,18100
0,1000,300699,98853,98911,434723,90021,18100
0,1000,305694,98853,98911,412079,90023,18102
0,1000,30969,90752,90496,37626,18138,18122
0,1000,310689,98849,98911,460725,90021,18102
0,1000,315684,98855,98911,455981,90021,18100
0,1000,320679,98837,98911,468765,90021,18102
0,1000,325674,98873,98911,496469,90021,18100
0,1000,330669,98954,99010,477848,99010,18102
0,1000,335664,98938,99010,493678,99010,18102
0,1000,340659,98966,99010,523086,99012,18102
0,1000,345654,98982,99010,517806,99010,18100
0,1000,350649,98982,99010,528878,99010,18100
0,1000,355644,99041,99109,538851,110021,18102
0,1000,35964,91672,91486,43566,18334,18112
0,1000,360639,99081,99109,568311,110021,18102
0,1000,365634,99065,99109,550443,110021,18100
0,1000,370629,99041,99109,550355,110021,18100
0,1000,375624,99140,99208,584640,123810,18100
0,1000,380619,99138,99208,608886,123810,18100
0,1000,385614,99150,99208,601174,123808,18100
0,1000,390609,99134,99208,622624,123808,18100
0,1000,395604,99140,99208,635430,123808,18102
0,1000,400599,99237,99307,673815,141565,18102
0,1000,405594,99249,99307,688931,141565,18100
0,1000,40959,92375,92179,45621,18657,18110
0,1000,410589,99249,99307,706281,141565,18100
0,1000,415584,99237,99307,705687,141565,18100
0,1000,420579,99249,99307,694671,141565,18100
0,1000,425574,99320,99406,691554,165274,18100
0,1000,430569,99326,99406,739162,165274,18100
0,1000,435564,99326,99406,751396,165274,18102
0,1000,440559,99336,99406,796674,165274,18100
0,1000,445554,99320,99406,815374,165274,18100
0,1000,450549,99336,99406,806934,165274,18100
0,1000,455544,99318,99406,830908,165274,18102
0,1000,45954,93109,92971,49041,19275,18114
0,1000,460539,99417,99505,836399,198505,18100
0,1000,465534,99413,99505,876115,198505,18100
0,1000,470529,99425,99505,890281,198505,18100
0,1000,475524,99417,99505,906669,198505,18100
0,1000,480519,99516,99604,914106,248404,18100
0,1000,485514,99516,99604,936330,248404,18100
0,1000,490509,99609,99703,941929,331637,18100
0,1000,495504,99609,99703,972617,331637,18100
0,1000,50949,93689,93565,55429,19965,18112
0,1000,55944,94029,93961,59509,20571,18112
0,1000,5994,72102,71686,33180,30468,30468
0,1000,60939,94441,94357,63221,21315,18108
0,1000,65934,94768,94654,68090,21986,18106
0,1000,70929,95237,95149,76397,23369,18110
0,1000,75924,95492,95446,76602,24394,18110
0,1000,80919,95619,95545,86777,24775,18108
0,1000,85914,95860,95842,90804,26060,18106
0,1000,90909,96078,96040,96562,27048,18108
0,1000,95904,96326,96238,109476,28162,18104
0,1000,999,42088,41922,59782,59646,41922
